Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / Internacional,Compare At Price / Internacional,Status
master-barber-plus-maquina-de-barbear,Master Barber Plus - Máquina de Barbear,"<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><b data-mce-fragment=""1"">SEM TEMPO E DINHEIRO PARA IR AO BARBEIRO? É SÓ PEGAR O SEU MASTER BARBER PLUS E MANDAR VER NO SEU ESTILO.</b></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<b data-mce-fragment=""1""></b><br data-mce-fragment=""1"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<b data-mce-fragment=""1""></b><br data-mce-fragment=""1"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><img height=""394"" width=""536"" alt="""" src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/Gif_propia_pessoa_fazendo_480x480.gif?v=1651592166"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/Gif_propia_pessoa_fazendo_480x480.gif?v=1651592166""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<br data-mce-fragment=""1""><br data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">O novo<span data-mce-fragment=""1""> <b>Master Barber Plus</b></span></span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span data-mce-fragment=""1""> </span>não deixa sua pele irritada como os demais aparelhos. A saúde e aparência do seu rosto vão te agradecer muito.<br data-mce-fragment=""1""><br data-mce-fragment=""1""></span>
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""></span><br data-mce-fragment=""1"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/foto_irritacao_480x480.png?v=1651627272"" width=""537"" height=""364"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/foto_irritacao_480x480.png?v=1651627272""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<br data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Não perca mais tempo e principalmente dinheiro nas barbearias! Apenas tenha o <strong>Master Barber Plus</strong></span><strong data-mce-fragment=""1""><span data-mce-fragment=""1""> </span></strong><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">em mãos, pois você mesmo poderá fazer tudo com uma máquina de profissional. Acompanha 4 pentes para diferentes tamanhos de cortes: 1,5mm; 2mm; 3mm e 4mm.<br data-mce-fragment=""1""><br data-mce-fragment=""1""></span>
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""></span><br data-mce-fragment=""1"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><img height=""302"" width=""539"" src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/Foto_2_-_ed_84d2ddce-b221-4e9b-a03f-8bafb68bcfed_480x480.jpg?v=1651627376"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/Foto_2_-_ed_84d2ddce-b221-4e9b-a03f-8bafb68bcfed_480x480.jpg?v=1651627376""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<b data-mce-fragment=""1""></b><br data-mce-fragment=""1"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><b data-mce-fragment=""1"">ATÉ 4 HORAS DE USO CONTÍNO</b></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Sem preocupações com pilhas ou baterias.<span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">O Master Barber Plus</strong></span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><span data-mce-fragment=""1""> </span>possui bateria interna de lítio de alto desempenho, tendo o carregamento via USB</span>
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><img height=""237"" width=""500"" src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/foto_Maquina_com_bateria_480x480.png?v=1651627477"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0553/4105/6023/files/foto_Maquina_com_bateria_480x480.png?v=1651627477""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><b data-mce-fragment=""1""></b></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><br data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<b data-mce-fragment=""1""></b><br data-mce-fragment=""1"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;"">
<b data-mce-fragment=""1""></b><br data-mce-fragment=""1"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><b data-mce-fragment=""1"">INFORMAÇÕES TÉCNICAS:</b></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Produto: máquina recarregável</span></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Tensão de entrada: AC 110-240V 50/60Hz</span></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Tempo de carregamento: 3 horas</span></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Tempo de uso: 180min</span></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">peso: cerca de 240g</span></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Itens no pacote: 1 aparador de cabelo, 4 pentes de corte (1,5 MM 2 MM 3 MM 4 MM) , </span></div>
<div style=""text-align: center;"" data-mce-fragment=""1"" data-mce-style=""text-align: center;""></div>",DSERS,,"","Mais Vendidos, Saúde e Beleza",true,Modelo,Dragão,,,,,"",0.0,shopify,1000,continue,manual,147.90,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/super-barberr-maquina-de-barbear-e-cortar-cabelo-brinde-barbeador-e-cortador-de-cabelo-usb-deltino-dragao-760545_500x_a6d62588-b090-448c-9dc5-44dc81449c32.jpg?v=1671818573,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/super-barberr-maquina-de-barbear-e-cortar-cabelo-brinde-barbeador-e-cortador-de-cabelo-usb-deltino-dragao-760545_500x_a6d62588-b090-448c-9dc5-44dc81449c32.jpg?v=1671818573,kg,,,,,active
master-barber-plus-maquina-de-barbear,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/super-barberr-maquina-de-barbear-e-cortar-cabelo-brinde-barbeador-e-cortador-de-cabelo-usb-deltino-686210_500x_51e1cc17-754c-49a4-afc0-5682c3d9d8f1.jpg?v=1671818573,2,,,,,,,,,,,,,,,,,,,,,,,,
master-barber-plus-maquina-de-barbear,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/super-barberr-maquina-de-barbear-e-cortar-cabelo-brinde-barbeador-e-cortador-de-cabelo-usb-deltino-641020_500x_3d4e473a-bd50-4d73-95c0-b1e5d1c8537a.jpg?v=1671818573,3,,,,,,,,,,,,,,,,,,,,,,,,
mini-aspirador-de-po-portatil-sem-fio,Mini Aspirador de Pó Portátil sem Fio,"<h2 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Quer ter a facilidade de um aspirador de pó na palma da sua mão?</strong></h2>
<div style=""text-align: center;"" data-mce-fragment=""1"">Então temos o produto perfeito para você!</div>
<div style=""text-align: center;"" data-mce-fragment=""1""></div>
<p style=""text-align: center;"" data-mce-fragment=""1"">Conheça nosso lançamento -<span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Mini Aspirador de Pó Portátil sem Fio</strong>!</p>
<h1 data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador04_480x480.jpg?v=1668541879"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador04_480x480.jpg?v=1668541879""></h1>
<h2 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Moderno e prático!</strong></h2>
<h4 style=""text-align: center;"" data-mce-fragment=""1"">O MINI ASPIRADOR TEM UM DESIGN BONITO, ELEGANTE E MODERNO!</h4>
<p data-mce-fragment=""1""> </p>
<p style=""text-align: center;"" data-mce-fragment=""1"">Ele é super prático de ser usado - não possui fio e isso facilita muito o seu uso. Você não precisa ficar colocando e tirando da tomada, não precisa se preocupar se o fio vai alcançar o lugar que você quer aspirar. Tudo o que você tem que fazer é pegar, ligar e usar!</p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador08_480x480.jpg?v=1668541993"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador08_480x480.jpg?v=1668541993"" data-mce-fragment=""1""></p>
<h4 style=""text-align: center;"" data-mce-fragment=""1""> <strong data-mce-fragment=""1"">USE O MINI ASPIRADOR ONDE QUISER!</strong>
</h4>
<div style=""text-align: center;"" data-mce-fragment=""1"">Ele facilita muito na limpeza, principalmente de lugares difíceis de serem limpos, como o teclado do notebook.</div>
<div style=""text-align: center;"" data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"">Você pode usá-lo para aspirar o que quiser: o assento do seu carro, gavetas, móveis, os pelos que seu pet deixa pela casa, fios de cabelo e líquidos são apenas alguns exemplos.</div>
<div style=""text-align: center;"" data-mce-fragment=""1""></div>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador05_480x480.jpg?v=1668541931"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador05_480x480.jpg?v=1668541931""></p>
<p style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Leve o Mini Aspirador para onde quiser!</strong></p>
<div style=""text-align: center;"" data-mce-fragment=""1"">Aparelhos portáteis são maravilhosos, concorda?</div>
<div style=""text-align: center;"" data-mce-fragment=""1"">O nosso<span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">Mini Aspirador</strong><span data-mce-fragment=""1""> </span>também é! Você pode levá-lo para onde quiser, deixar na sua bolsa ou levar em uma viagem, pois nunca sabemos se vamos precisar dele devido a sua praticidade.</div>
<div style=""text-align: center;"" data-mce-fragment=""1""></div>
<div style=""text-align: center;"" data-mce-fragment=""1"">Além de todos os seus benefícios, seu carregamento é por cabo USB, o que deixa tudo mais prático ainda.</div>
<div style=""text-align: center;"" data-mce-fragment=""1""></div>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador09_480x480.jpg?v=1668542024"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/Miniaspirador09_480x480.jpg?v=1668542024""></p>
<h3 data-mce-fragment=""1""><strong data-mce-fragment=""1""> Características:</strong></h3>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Função: sucção de líquidos e secos.</li>
<li data-mce-fragment=""1"">Carregamento: por cabo USB.</li>
<li data-mce-fragment=""1"">Tempo de carregamento: cerca de duas horas.</li>
<li data-mce-fragment=""1"">Poder de sucção: 81 - 100AW ( Airwatts ).</li>
<li data-mce-fragment=""1"">Medidas do produto: 14cm x 6cm.</li>
</ul>",DSERS,,"","Eletrônicos, Mais Vendidos",true,Cor,Verde,,,,,"",0.0,shopify,250,continue,manual,199.00,279.00,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Sc844f0ef38e4485b969be052d2ffed1ce_500x_062fe9b0-6353-4515-b1ba-e4a526e6c680.jpg?v=1671818569,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Sbab74d9a66b84824bd75c55d322f24a8u_500x_26f45373-eb0d-4289-968a-d3d769e068b8.jpg?v=1671818569,kg,,,,,active
mini-aspirador-de-po-portatil-sem-fio,,,,,,,,,Branco,,,,,"",0.0,shopify,250,continue,manual,199.00,279.00,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Sbab74d9a66b84824bd75c55d322f24a8u_500x_26f45373-eb0d-4289-968a-d3d769e068b8.jpg?v=1671818569,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Sdf345c947b2f4f4f8adcf906e2f09855z_500x_e3c83dcb-45c4-434a-845f-40f4f4a748d3.jpg?v=1671818569,kg,,,,,
mini-aspirador-de-po-portatil-sem-fio,,,,,,,,,Preto,,,,,"",0.0,shopify,300,continue,manual,199.00,279.00,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Sae6e427650274c01911ee1e3a24a9a0aj_500x_caa3dc52-c1b0-49c6-b1bf-1a9ec6342104.jpg?v=1671818569,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/S43ffdcdb8ea940ebbaeed6fa4d315e8fp_500x_d8392cbe-6959-4162-a0ee-f846e2de73f3.jpg?v=1671818569,kg,,,,,
mini-aspirador-de-po-portatil-sem-fio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/S1259a2ba89dd497cb8b0ef22eb029d4fO_500x_28e20073-a2c7-4f5e-8d51-54cefe8f8cbe.jpg?v=1671818569,4,,,,,,,,,,,,,,,,,,,,,,,,
mini-aspirador-de-po-portatil-sem-fio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/S680631f7c35f4eab93aa06cc49434208L_500x_2ea72021-6b28-4439-bc37-53a1f68586f3.jpg?v=1671818569,5,,,,,,,,,,,,,,,,,,,,,,,,
mini-aspirador-de-po-portatil-sem-fio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/S43ffdcdb8ea940ebbaeed6fa4d315e8fp_500x_d8392cbe-6959-4162-a0ee-f846e2de73f3.jpg?v=1671818569,6,,,,,,,,,,,,,,,,,,,,,,,,
mini-aspirador-de-po-portatil-sem-fio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Sdf345c947b2f4f4f8adcf906e2f09855z_500x_e3c83dcb-45c4-434a-845f-40f4f4a748d3.jpg?v=1671818569,7,,,,,,,,,,,,,,,,,,,,,,,,
mouse-led-sem-fio-recarregavel-imice,Mouse Led sem Fio Recarregável IMice,"<h2 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Trabalhe, estude ou jogue com com mais conforto e praticidade!</strong></h2>
<p style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Nosso Mouse RGB vai te proporcionar mais conforto durante suas atividades, pois foi desenvolvido com um design ergonômico para evitar que você sinta qualquer tipo de desconforto.</strong></p>
<div style=""text-align: center;"" data-mce-fragment=""1"">O Mouse RGB é sem fio e recarregável, sendo mais prático para o dia-a-dia. Ele possui função de pareamento via wireless e também via bluetooth.</div>
<div style=""text-align: center;"" data-mce-fragment=""1""> </div>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Alta sensibilidade, 3 níveis de DPI diferentes: 800/1200/1600.</li>
<li data-mce-fragment=""1"">Luz LED RGB.</li>
<li data-mce-fragment=""1"">Silencioso.</li>
<li data-mce-fragment=""1"">Design ergonômico.</li>
</ul>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/MouseIMice-midia01_480x480.webp?v=1665762056"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/MouseIMice-midia01_480x480.webp?v=1665762056""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Até 10 metros de pareamento.</li>
<li data-mce-fragment=""1"">Cabo de carregamento de cerca de 35-45 cm.</li>
</ul>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/MouseIMice-midia03_480x480.webp?v=1665762111"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0643/1476/9621/files/MouseIMice-midia03_480x480.webp?v=1665762111""></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Recarregável em qualquer fonte de energia USB.</li>
<li data-mce-fragment=""1"">Pareamento com a maioria dos dispositivos: W<span data-mce-fragment=""1"">indows/</span><span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">Mac/ </span><span data-mce-fragment=""1"">Android/ iPadOS.</span>
</li>
</ul>
<p data-mce-fragment=""1""> </p>
<h3 data-mce-fragment=""1""><strong data-mce-fragment=""1"">Informações Técnicas:</strong></h3>
<div data-spm-anchor-id=""2114.10010108.1000023.i0.11372cf21BzfVV"" align=""left"" data-mce-fragment=""1""><span data-mce-fragment=""1"">2.4g sem fio mouse &amp; bluetooth 5.0.</span></div>
<div align=""left"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Botões: 4.</span></div>
<div align=""left"" data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Max DPI:</span> <span data-mce-fragment=""1"">16</span><span data-mce-fragment=""1"">00 DPI.</span>
</div>
<div align=""left"" data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Interruptor ajustável de dpi: 8</span><span data-mce-fragment=""1"">00 / 1200 / </span><span data-mce-fragment=""1"">16</span><span data-mce-fragment=""1"">00DPI.</span>
</div>
<div align=""left"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Alcance de wifi: 10m.</span></div>
<div align=""left"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Bateria: bateria recarregável.</span></div>
<div align=""left"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Comprimento do cabo de carregamento: cerca de 35-45cm.</span></div>
<div align=""left"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Vida do interruptor: aproximadamente 10 milhões de cliques.</span></div>
<div align=""left"" data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Tamanho: 112</span> <span data-mce-fragment=""1"">* 57</span><span data-mce-fragment=""1""> </span><span data-mce-fragment=""1"">* 25mm.</span>
</div>
<div align=""left"" data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Sistema de suporte: Windows/</span> M<span data-mce-fragment=""1"">ac/</span><span data-mce-fragment=""1"">Android/ iPadOS</span>
</div>
<div align=""left"" data-mce-fragment=""1""><span data-mce-fragment=""1"">  </span></div>
<div align=""left"" data-mce-fragment=""1"">
<span data-mce-fragment=""1""></span><br data-mce-fragment=""1"">
</div>
<h3 align=""left"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Sua compra inclui:</strong></h3>
<div align=""left"" data-mce-fragment=""1"">- 1 Mouse sem fio recarregável wireless e bluetooth silencioso com LED RGB ou sem RGB ( depende do modelo que você escolher ).   <br data-mce-fragment=""1"">- 1 Receptor USB.    <br data-mce-fragment=""1"">- 1 Cabo de carregamento.</div>",DSERS,,"","Eletrônicos, Mais Vendidos",true,Cor,Preto,,,,,"",0.0,shopify,500,continue,manual,114.97,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Hecccfdada3974ccfa62d3ceef669921dt_500x_e32e5f6e-a7ee-44d8-b832-1ae45474249c.jpg?v=1671818562,1,,false,,,,,,,,,,,,,,,,,kg,,,,,active
mouse-led-sem-fio-recarregavel-imice,,,,,,,,,Prata,,,,,"",0.0,shopify,500,continue,manual,114.97,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H3ff409f93f534d249d4942a8996d2a8a4_500x_12ee3610-cac4-4f39-912e-254af3139481.jpg?v=1671818562,2,,,,,,,,,,,,,,,,,,,kg,,,,,
